Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1497387600.0 10001.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10002.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10003.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10004.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10005.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10006.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10007.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10008.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10009.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10023.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.1 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.2 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.3 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.4 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.5 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10024.6 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10025.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10026.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10042.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10059.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
1497387600.0 10071.0 NA 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA
